Freq.	V(n002)
1.13697260336628e+02	(5.47351154907073e+00dB,1.75547936457648e+02°)
1.13762728582288e+02	(5.47347948434185e+00dB,1.75545219939353e+02°)
1.13828234525348e+02	(5.47344738284205e+00dB,1.75542501970893e+02°)
1.13893778187515e+02	(5.47341524452960e+00dB,1.75539782551413e+02°)
1.13959359590509e+02	(5.47338306936272e+00dB,1.75537061680056e+02°)
1.14024978756061e+02	(5.47335085729958e+00dB,1.75534339355965e+02°)
1.14090635705916e+02	(5.47331860829832e+00dB,1.75531615578283e+02°)
1.14156330461829e+02	(5.47328632231700e+00dB,1.75528890346153e+02°)
1.14222063045570e+02	(5.47325399931367e+00dB,1.75526163658715e+02°)
1.14287833478921e+02	(5.47322163924631e+00dB,1.75523435515113e+02°)
1.14353641783677e+02	(5.47318924207285e+00dB,1.75520705914486e+02°)
1.14419487981643e+02	(5.47315680775119e+00dB,1.75517974855976e+02°)
1.14485372094639e+02	(5.47312433623917e+00dB,1.75515242338723e+02°)
1.14551294144498e+02	(5.47309182749460e+00dB,1.75512508361867e+02°)
1.14617254153063e+02	(5.47305928147521e+00dB,1.75509772924547e+02°)
1.14683252142192e+02	(5.47302669813870e+00dB,1.75507036025903e+02°)
1.14749288133754e+02	(5.47299407744274e+00dB,1.75504297665073e+02°)
1.14815362149632e+02	(5.47296141934493e+00dB,1.75501557841195e+02°)
1.14881474211721e+02	(5.47292872380282e+00dB,1.75498816553408e+02°)
1.14947624341927e+02	(5.47289599077393e+00dB,1.75496073800848e+02°)
1.15013812562172e+02	(5.47286322021573e+00dB,1.75493329582653e+02°)
1.15080038894387e+02	(5.47283041208562e+00dB,1.75490583897960e+02°)
1.15146303360519e+02	(5.47279756634097e+00dB,1.75487836745904e+02°)
1.15212605982524e+02	(5.47276468293911e+00dB,1.75485088125622e+02°)
1.15278946782375e+02	(5.47273176183730e+00dB,1.75482338036249e+02°)
1.15345325782053e+02	(5.47269880299277e+00dB,1.75479586476919e+02°)
1.15411743003555e+02	(5.47266580636270e+00dB,1.75476833446769e+02°)
1.15478198468889e+02	(5.47263277190421e+00dB,1.75474078944931e+02°)
1.15544692200077e+02	(5.47259969957438e+00dB,1.75471322970540e+02°)
1.15611224219153e+02	(5.47256658933024e+00dB,1.75468565522729e+02°)
1.15677794548163e+02	(5.47253344112878e+00dB,1.75465806600631e+02°)
1.15744403209167e+02	(5.47250025492692e+00dB,1.75463046203379e+02°)
1.15811050224236e+02	(5.47246703068156e+00dB,1.75460284330104e+02°)
1.15877735615456e+02	(5.47243376834953e+00dB,1.75457520979939e+02°)
1.15944459404923e+02	(5.47240046788763e+00dB,1.75454756152015e+02°)
1.16011221614749e+02	(5.47236712925259e+00dB,1.75451989845463e+02°)
1.16078022267055e+02	(5.47233375240111e+00dB,1.75449222059412e+02°)
1.16144861383977e+02	(5.47230033728982e+00dB,1.75446452792995e+02°)
1.16211738987665e+02	(5.47226688387533e+00dB,1.75443682045339e+02°)
1.16278655100279e+02	(5.47223339211417e+00dB,1.75440909815575e+02°)
1.16345609743992e+02	(5.47219986196286e+00dB,1.75438136102831e+02°)
1.16412602940992e+02	(5.47216629337782e+00dB,1.75435360906236e+02°)
1.16479634713478e+02	(5.47213268631548e+00dB,1.75432584224918e+02°)
1.16546705083663e+02	(5.47209904073216e+00dB,1.75429806058004e+02°)
1.16613814073770e+02	(5.47206535658419e+00dB,1.75427026404622e+02°)
1.16680961706039e+02	(5.47203163382780e+00dB,1.75424245263899e+02°)
1.16748148002720e+02	(5.47199787241920e+00dB,1.75421462634960e+02°)
1.16815372986075e+02	(5.47196407231455e+00dB,1.75418678516933e+02°)
1.16882636678382e+02	(5.47193023346995e+00dB,1.75415892908942e+02°)
1.16949939101930e+02	(5.47189635584145e+00dB,1.75413105810113e+02°)
1.17017280279020e+02	(5.47186243938507e+00dB,1.75410317219571e+02°)
1.17084660231967e+02	(5.47182848405676e+00dB,1.75407527136440e+02°)
1.17152078983099e+02	(5.47179448981242e+00dB,1.75404735559843e+02°)
1.17219536554756e+02	(5.47176045660792e+00dB,1.75401942488905e+02°)
1.17287032969291e+02	(5.47172638439906e+00dB,1.75399147922748e+02°)
1.17354568249071e+02	(5.47169227314160e+00dB,1.75396351860496e+02°)
1.17422142416475e+02	(5.47165812279126e+00dB,1.75393554301270e+02°)
1.17489755493895e+02	(5.47162393330368e+00dB,1.75390755244193e+02°)
1.17557407503736e+02	(5.47158970463449e+00dB,1.75387954688386e+02°)
1.17625098468415e+02	(5.47155543673923e+00dB,1.75385152632970e+02°)
1.17692828410362e+02	(5.47152112957343e+00dB,1.75382349077065e+02°)
1.17760597352023e+02	(5.47148678309253e+00dB,1.75379544019792e+02°)
1.17828405315853e+02	(5.47145239725196e+00dB,1.75376737460271e+02°)
1.17896252324321e+02	(5.47141797200706e+00dB,1.75373929397621e+02°)
1.17964138399910e+02	(5.47138350731316e+00dB,1.75371119830961e+02°)
1.18032063565115e+02	(5.47134900312550e+00dB,1.75368308759410e+02°)
1.18100027842445e+02	(5.47131445939930e+00dB,1.75365496182086e+02°)
1.18168031254420e+02	(5.47127987608973e+00dB,1.75362682098106e+02°)
1.18236073823576e+02	(5.47124525315188e+00dB,1.75359866506588e+02°)
1.18304155572458e+02	(5.47121059054081e+00dB,1.75357049406649e+02°)
1.18372276523628e+02	(5.47117588821155e+00dB,1.75354230797406e+02°)
1.18440436699658e+02	(5.47114114611903e+00dB,1.75351410677974e+02°)
1.18508636123135e+02	(5.47110636421817e+00dB,1.75348589047469e+02°)
1.18576874816658e+02	(5.47107154246383e+00dB,1.75345765905006e+02°)
1.18645152802838e+02	(5.47103668081081e+00dB,1.75342941249701e+02°)
1.18713470104302e+02	(5.47100177921388e+00dB,1.75340115080668e+02°)
1.18781826743686e+02	(5.47096683762772e+00dB,1.75337287397020e+02°)
1.18850222743643e+02	(5.47093185600700e+00dB,1.75334458197871e+02°)
1.18918658126837e+02	(5.47089683430633e+00dB,1.75331627482335e+02°)
1.18987132915946e+02	(5.47086177248024e+00dB,1.75328795249525e+02°)
1.19055647133658e+02	(5.47082667048324e+00dB,1.75325961498551e+02°)
1.19124200802679e+02	(5.47079152826978e+00dB,1.75323126228528e+02°)
1.19192793945724e+02	(5.47075634579427e+00dB,1.75320289438565e+02°)
1.19261426585524e+02	(5.47072112301105e+00dB,1.75317451127775e+02°)
1.19330098744820e+02	(5.47068585987441e+00dB,1.75314611295267e+02°)
1.19398810446369e+02	(5.47065055633861e+00dB,1.75311769940153e+02°)
1.19467561712939e+02	(5.47061521235783e+00dB,1.75308927061542e+02°)
1.19536352567313e+02	(5.47057982788622e+00dB,1.75306082658543e+02°)
1.19605183032286e+02	(5.47054440287787e+00dB,1.75303236730265e+02°)
1.19674053130665e+02	(5.47050893728683e+00dB,1.75300389275818e+02°)
1.19742962885274e+02	(5.47047343106706e+00dB,1.75297540294308e+02°)
1.19811912318944e+02	(5.47043788417253e+00dB,1.75294689784845e+02°)
1.19880901454526e+02	(5.47040229655710e+00dB,1.75291837746535e+02°)
1.19949930314879e+02	(5.47036666817462e+00dB,1.75288984178485e+02°)
1.20018998922877e+02	(5.47033099897886e+00dB,1.75286129079802e+02°)
1.20088107301408e+02	(5.47029528892356e+00dB,1.75283272449592e+02°)
1.20157255473372e+02	(5.47025953796240e+00dB,1.75280414286961e+02°)
1.20226443461682e+02	(5.47022374604899e+00dB,1.75277554591013e+02°)
1.20295671289266e+02	(5.47018791313692e+00dB,1.75274693360854e+02°)
1.20364938979062e+02	(5.47015203917971e+00dB,1.75271830595588e+02°)
1.20434246554025e+02	(5.47011612413082e+00dB,1.75268966294318e+02°)
1.20503594037120e+02	(5.47008016794367e+00dB,1.75266100456150e+02°)
1.20572981451328e+02	(5.47004417057164e+00dB,1.75263233080185e+02°)
1.20642408819641e+02	(5.47000813196803e+00dB,1.75260364165527e+02°)
1.20711876165064e+02	(5.46997205208611e+00dB,1.75257493711277e+02°)
1.20781383510619e+02	(5.46993593087907e+00dB,1.75254621716539e+02°)
1.20850930879336e+02	(5.46989976830010e+00dB,1.75251748180412e+02°)
1.20920518294261e+02	(5.46986356430227e+00dB,1.75248873101999e+02°)
1.20990145778455e+02	(5.46982731883865e+00dB,1.75245996480400e+02°)
1.21059813354989e+02	(5.46979103186224e+00dB,1.75243118314714e+02°)
1.21129521046948e+02	(5.46975470332598e+00dB,1.75240238604043e+02°)
1.21199268877433e+02	(5.46971833318276e+00dB,1.75237357347485e+02°)
1.21269056869554e+02	(5.46968192138543e+00dB,1.75234474544139e+02°)
1.21338885046438e+02	(5.46964546788677e+00dB,1.75231590193104e+02°)
1.21408753431223e+02	(5.46960897263952e+00dB,1.75228704293478e+02°)
1.21478662047062e+02	(5.46957243559636e+00dB,1.75225816844358e+02°)
1.21548610917121e+02	(5.46953585670992e+00dB,1.75222927844842e+02°)
1.21618600064577e+02	(5.46949923593277e+00dB,1.75220037294027e+02°)
1.21688629512623e+02	(5.46946257321745e+00dB,1.75217145191009e+02°)
1.21758699284466e+02	(5.46942586851641e+00dB,1.75214251534885e+02°)
1.21828809403323e+02	(5.46938912178208e+00dB,1.75211356324748e+02°)
1.21898959892427e+02	(5.46935233296682e+00dB,1.75208459559696e+02°)
1.21969150775023e+02	(5.46931550202293e+00dB,1.75205561238823e+02°)
1.22039382074372e+02	(5.46927862890268e+00dB,1.75202661361222e+02°)
1.22109653813744e+02	(5.46924171355827e+00dB,1.75199759925988e+02°)
1.22179966016427e+02	(5.46920475594185e+00dB,1.75196856932214e+02°)
1.22250318705719e+02	(5.46916775600551e+00dB,1.75193952378994e+02°)
1.22320711904933e+02	(5.46913071370129e+00dB,1.75191046265420e+02°)
1.22391145637395e+02	(5.46909362898120e+00dB,1.75188138590584e+02°)
1.22461619926444e+02	(5.46905650179715e+00dB,1.75185229353577e+02°)
1.22532134795435e+02	(5.46901933210103e+00dB,1.75182318553492e+02°)
1.22602690267732e+02	(5.46898211984468e+00dB,1.75179406189420e+02°)
1.22673286366716e+02	(5.46894486497986e+00dB,1.75176492260450e+02°)
1.22743923115780e+02	(5.46890756745828e+00dB,1.75173576765672e+02°)
1.22814600538331e+02	(5.46887022723163e+00dB,1.75170659704178e+02°)
1.22885318657790e+02	(5.46883284425150e+00dB,1.75167741075055e+02°)
1.22956077497590e+02	(5.46879541846946e+00dB,1.75164820877392e+02°)
1.23026877081177e+02	(5.46875794983701e+00dB,1.75161899110279e+02°)
1.23097717432014e+02	(5.46872043830560e+00dB,1.75158975772802e+02°)
1.23168598573575e+02	(5.46868288382662e+00dB,1.75156050864049e+02°)
1.23239520529346e+02	(5.46864528635141e+00dB,1.75153124383109e+02°)
1.23310483322830e+02	(5.46860764583126e+00dB,1.75150196329066e+02°)
1.23381486977541e+02	(5.46856996221740e+00dB,1.75147266701008e+02°)
1.23452531517008e+02	(5.46853223546101e+00dB,1.75144335498020e+02°)
1.23523616964772e+02	(5.46849446551320e+00dB,1.75141402719187e+02°)
1.23594743344390e+02	(5.46845665232504e+00dB,1.75138468363596e+02°)
1.23665910679430e+02	(5.46841879584755e+00dB,1.75135532430329e+02°)
1.23737118993474e+02	(5.46838089603170e+00dB,1.75132594918472e+02°)
1.23808368310120e+02	(5.46834295282836e+00dB,1.75129655827108e+02°)
1.23879658652976e+02	(5.46830496618841e+00dB,1.75126715155321e+02°)
1.23950990045666e+02	(5.46826693606262e+00dB,1.75123772902192e+02°)
1.24022362511827e+02	(5.46822886240174e+00dB,1.75120829066806e+02°)
1.24093776075111e+02	(5.46819074515645e+00dB,1.75117883648243e+02°)
1.24165230759180e+02	(5.46815258427738e+00dB,1.75114936645585e+02°)
1.24236726587713e+02	(5.46811437971510e+00dB,1.75111988057913e+02°)
1.24308263584401e+02	(5.46807613142012e+00dB,1.75109037884309e+02°)
1.24379841772949e+02	(5.46803783934292e+00dB,1.75106086123852e+02°)
1.24451461177077e+02	(5.46799950343388e+00dB,1.75103132775622e+02°)
1.24523121820516e+02	(5.46796112364338e+00dB,1.75100177838698e+02°)
1.24594823727013e+02	(5.46792269992170e+00dB,1.75097221312161e+02°)
1.24666566920327e+02	(5.46788423221909e+00dB,1.75094263195088e+02°)
1.24738351424233e+02	(5.46784572048572e+00dB,1.75091303486557e+02°)
1.24810177262516e+02	(5.46780716467172e+00dB,1.75088342185646e+02°)
1.24882044458978e+02	(5.46776856472717e+00dB,1.75085379291433e+02°)
1.24953953037433e+02	(5.46772992060209e+00dB,1.75082414802994e+02°)
1.25025903021710e+02	(5.46769123224644e+00dB,1.75079448719406e+02°)
1.25097894435651e+02	(5.46765249961012e+00dB,1.75076481039744e+02°)
1.25169927303111e+02	(5.46761372264298e+00dB,1.75073511763085e+02°)
1.25242001647959e+02	(5.46757490129482e+00dB,1.75070540888504e+02°)
1.25314117494080e+02	(5.46753603551537e+00dB,1.75067568415075e+02°)
1.25386274865369e+02	(5.46749712525431e+00dB,1.75064594341872e+02°)
1.25458473785738e+02	(5.46745817046128e+00dB,1.75061618667969e+02°)
1.25530714279110e+02	(5.46741917108583e+00dB,1.75058641392441e+02°)
1.25602996369425e+02	(5.46738012707747e+00dB,1.75055662514359e+02°)
1.25675320080634e+02	(5.46734103838568e+00dB,1.75052682032797e+02°)
1.25747685436704e+02	(5.46730190495983e+00dB,1.75049699946826e+02°)
1.25820092461612e+02	(5.46726272674929e+00dB,1.75046716255519e+02°)
1.25892541179354e+02	(5.46722350370332e+00dB,1.75043730957946e+02°)
1.25965031613937e+02	(5.46718423577117e+00dB,1.75040744053179e+02°)
1.26037563789380e+02	(5.46714492290200e+00dB,1.75037755540287e+02°)
1.26110137729720e+02	(5.46710556504494e+00dB,1.75034765418342e+02°)
1.26182753459005e+02	(5.46706616214904e+00dB,1.75031773686412e+02°)
1.26255411001297e+02	(5.46702671416330e+00dB,1.75028780343566e+02°)
1.26328110380673e+02	(5.46698722103667e+00dB,1.75025785388874e+02°)
1.26400851621224e+02	(5.46694768271803e+00dB,1.75022788821404e+02°)
1.26473634747052e+02	(5.46690809915622e+00dB,1.75019790640222e+02°)
1.26546459782278e+02	(5.46686847030002e+00dB,1.75016790844398e+02°)
1.26619326751032e+02	(5.46682879609813e+00dB,1.75013789432997e+02°)
1.26692235677460e+02	(5.46678907649922e+00dB,1.75010786405087e+02°)
1.26765186585722e+02	(5.46674931145189e+00dB,1.75007781759733e+02°)
1.26838179499991e+02	(5.46670950090469e+00dB,1.75004775496002e+02°)
1.26911214444456e+02	(5.46666964480610e+00dB,1.75001767612958e+02°)
1.26984291443318e+02	(5.46662974310455e+00dB,1.74998758109666e+02°)
1.27057410520791e+02	(5.46658979574842e+00dB,1.74995746985190e+02°)
1.27130571701106e+02	(5.46654980268602e+00dB,1.74992734238596e+02°)
1.27203775008506e+02	(5.46650976386561e+00dB,1.74989719868945e+02°)
1.27277020467248e+02	(5.46646967923538e+00dB,1.74986703875302e+02°)
1.27350308101603e+02	(5.46642954874348e+00dB,1.74983686256728e+02°)
1.27423637935857e+02	(5.46638937233799e+00dB,1.74980667012287e+02°)
1.27497009994308e+02	(5.46634914996693e+00dB,1.74977646141039e+02°)
1.27570424301271e+02	(5.46630888157828e+00dB,1.74974623642047e+02°)
1.27643880881071e+02	(5.46626856711995e+00dB,1.74971599514371e+02°)
1.27717379758051e+02	(5.46622820653978e+00dB,1.74968573757072e+02°)
1.27790920956565e+02	(5.46618779978557e+00dB,1.74965546369209e+02°)
1.27864504500984e+02	(5.46614734680505e+00dB,1.74962517349843e+02°)
1.27938130415689e+02	(5.46610684754590e+00dB,1.74959486698032e+02°)
1.28011798725079e+02	(5.46606630195574e+00dB,1.74956454412836e+02°)
1.28085509453564e+02	(5.46602570998213e+00dB,1.74953420493312e+02°)
1.28159262625571e+02	(5.46598507157256e+00dB,1.74950384938519e+02°)
1.28233058265538e+02	(5.46594438667449e+00dB,1.74947347747513e+02°)
1.28306896397920e+02	(5.46590365523530e+00dB,1.74944308919353e+02°)
1.28380777047184e+02	(5.46586287720230e+00dB,1.74941268453095e+02°)
1.28454700237811e+02	(5.46582205252277e+00dB,1.74938226347794e+02°)
1.28528665994298e+02	(5.46578118114392e+00dB,1.74935182602506e+02°)
1.28602674341154e+02	(5.46574026301289e+00dB,1.74932137216288e+02°)
1.28676725302903e+02	(5.46569929807678e+00dB,1.74929090188193e+02°)
1.28750818904084e+02	(5.46565828628261e+00dB,1.74926041517276e+02°)
1.28824955169249e+02	(5.46561722757736e+00dB,1.74922991202591e+02°)
1.28899134122965e+02	(5.46557612190793e+00dB,1.74919939243191e+02°)
1.28973355789811e+02	(5.46553496922119e+00dB,1.74916885638130e+02°)
1.29047620194383e+02	(5.46549376946393e+00dB,1.74913830386461e+02°)
1.29121927361289e+02	(5.46545252258288e+00dB,1.74910773487235e+02°)
1.29196277315153e+02	(5.46541122852471e+00dB,1.74907714939504e+02°)
1.29270670080612e+02	(5.46536988723605e+00dB,1.74904654742320e+02°)
1.29345105682317e+02	(5.46532849866345e+00dB,1.74901592894734e+02°)
1.29419584144934e+02	(5.46528706275341e+00dB,1.74898529395796e+02°)
1.29494105493143e+02	(5.46524557945236e+00dB,1.74895464244556e+02°)
1.29568669751638e+02	(5.46520404870668e+00dB,1.74892397440063e+02°)
1.29643276945126e+02	(5.46516247046269e+00dB,1.74889328981368e+02°)
1.29717927098331e+02	(5.46512084466665e+00dB,1.74886258867519e+02°)
1.29792620235989e+02	(5.46507917126475e+00dB,1.74883187097563e+02°)
1.29867356382852e+02	(5.46503745020313e+00dB,1.74880113670549e+02°)
1.29942135563684e+02	(5.46499568142788e+00dB,1.74877038585525e+02°)
1.30016957803264e+02	(5.46495386488500e+00dB,1.74873961841537e+02°)
1.30091823126388e+02	(5.46491200052047e+00dB,1.74870883437632e+02°)
1.30166731557862e+02	(5.46487008828016e+00dB,1.74867803372856e+02°)
1.30241683122509e+02	(5.46482812810993e+00dB,1.74864721646254e+02°)
1.30316677845165e+02	(5.46478611995555e+00dB,1.74861638256872e+02°)
1.30391715750682e+02	(5.46474406376272e+00dB,1.74858553203755e+02°)
1.30466796863925e+02	(5.46470195947713e+00dB,1.74855466485948e+02°)
1.30541921209772e+02	(5.46465980704434e+00dB,1.74852378102493e+02°)
1.30617088813119e+02	(5.46461760640990e+00dB,1.74849288052434e+02°)
1.30692299698873e+02	(5.46457535751930e+00dB,1.74846196334815e+02°)
1.30767553891957e+02	(5.46453306031792e+00dB,1.74843102948679e+02°)
1.30842851417307e+02	(5.46449071475114e+00dB,1.74840007893066e+02°)
1.30918192299875e+02	(5.46444832076424e+00dB,1.74836911167020e+02°)
1.30993576564627e+02	(5.46440587830245e+00dB,1.74833812769581e+02°)
1.31069004236542e+02	(5.46436338731095e+00dB,1.74830712699790e+02°)
1.31144475340615e+02	(5.46432084773483e+00dB,1.74827610956688e+02°)
1.31219989901855e+02	(5.46427825951915e+00dB,1.74824507539314e+02°)
1.31295547945284e+02	(5.46423562260890e+00dB,1.74821402446709e+02°)
1.31371149495941e+02	(5.46419293694900e+00dB,1.74818295677911e+02°)
1.31446794578877e+02	(5.46415020248430e+00dB,1.74815187231959e+02°)
1.31522483219158e+02	(5.46410741915963e+00dB,1.74812077107890e+02°)
1.31598215441866e+02	(5.46406458691971e+00dB,1.74808965304744e+02°)
1.31673991272096e+02	(5.46402170570922e+00dB,1.74805851821557e+02°)
1.31749810734958e+02	(5.46397877547279e+00dB,1.74802736657366e+02°)
1.31825673855575e+02	(5.46393579615497e+00dB,1.74799619811207e+02°)
1.31901580659087e+02	(5.46389276770025e+00dB,1.74796501282117e+02°)
1.31977531170646e+02	(5.46384969005306e+00dB,1.74793381069132e+02°)
1.32053525415420e+02	(5.46380656315778e+00dB,1.74790259171285e+02°)
1.32129563418592e+02	(5.46376338695871e+00dB,1.74787135587613e+02°)
1.32205645205357e+02	(5.46372016140011e+00dB,1.74784010317149e+02°)
1.32281770800928e+02	(5.46367688642615e+00dB,1.74780883358927e+02°)
1.32357940230529e+02	(5.46363356198096e+00dB,1.74777754711980e+02°)
1.32434153519400e+02	(5.46359018800860e+00dB,1.74774624375341e+02°)
1.32510410692798e+02	(5.46354676445306e+00dB,1.74771492348044e+02°)
1.32586711775990e+02	(5.46350329125829e+00dB,1.74768358629119e+02°)
1.32663056794260e+02	(5.46345976836815e+00dB,1.74765223217599e+02°)
1.32739445772908e+02	(5.46341619572646e+00dB,1.74762086112514e+02°)
1.32815878737245e+02	(5.46337257327695e+00dB,1.74758947312896e+02°)
1.32892355712599e+02	(5.46332890096334e+00dB,1.74755806817774e+02°)
1.32968876724313e+02	(5.46328517872922e+00dB,1.74752664626179e+02°)
1.33045441797743e+02	(5.46324140651817e+00dB,1.74749520737140e+02°)
1.33122050958260e+02	(5.46319758427368e+00dB,1.74746375149686e+02°)
1.33198704231250e+02	(5.46315371193918e+00dB,1.74743227862844e+02°)
1.33275401642113e+02	(5.46310978945805e+00dB,1.74740078875645e+02°)
1.33352143216266e+02	(5.46306581677360e+00dB,1.74736928187114e+02°)
1.33428928979137e+02	(5.46302179382907e+00dB,1.74733775796279e+02°)
1.33505758956170e+02	(5.46297772056764e+00dB,1.74730621702167e+02°)
1.33582633172826e+02	(5.46293359693243e+00dB,1.74727465903805e+02°)
1.33659551654577e+02	(5.46288942286650e+00dB,1.74724308400217e+02°)
1.33736514426913e+02	(5.46284519831285e+00dB,1.74721149190430e+02°)
1.33813521515335e+02	(5.46280092321440e+00dB,1.74717988273469e+02°)
1.33890572945362e+02	(5.46275659751401e+00dB,1.74714825648357e+02°)
1.33967668742527e+02	(5.46271222115449e+00dB,1.74711661314119e+02°)
1.34044808932375e+02	(5.46266779407858e+00dB,1.74708495269779e+02°)
1.34121993540470e+02	(5.46262331622895e+00dB,1.74705327514360e+02°)
1.34199222592388e+02	(5.46257878754822e+00dB,1.74702158046884e+02°)
1.34276496113719e+02	(5.46253420797893e+00dB,1.74698986866374e+02°)
1.34353814130071e+02	(5.46248957746357e+00dB,1.74695813971852e+02°)
1.34431176667063e+02	(5.46244489594454e+00dB,1.74692639362339e+02°)
1.34508583750332e+02	(5.46240016336423e+00dB,1.74689463036855e+02°)
1.34586035405528e+02	(5.46235537966490e+00dB,1.74686284994423e+02°)
1.34663531658315e+02	(5.46231054478879e+00dB,1.74683105234061e+02°)
1.34741072534373e+02	(5.46226565867806e+00dB,1.74679923754790e+02°)
1.34818658059398e+02	(5.46222072127482e+00dB,1.74676740555628e+02°)
1.34896288259098e+02	(5.46217573252109e+00dB,1.74673555635594e+02°)
1.34973963159198e+02	(5.46213069235885e+00dB,1.74670368993706e+02°)
1.35051682785436e+02	(5.46208560073000e+00dB,1.74667180628983e+02°)
1.35129447163568e+02	(5.46204045757638e+00dB,1.74663990540442e+02°)
1.35207256319360e+02	(5.46199526283977e+00dB,1.74660798727099e+02°)
1.35285110278597e+02	(5.46195001646189e+00dB,1.74657605187972e+02°)
1.35363009067078e+02	(5.46190471838437e+00dB,1.74654409922075e+02°)
1.35440952710615e+02	(5.46185936854880e+00dB,1.74651212928426e+02°)
1.35518941235036e+02	(5.46181396689670e+00dB,1.74648014206039e+02°)
1.35596974666184e+02	(5.46176851336952e+00dB,1.74644813753928e+02°)
1.35675053029918e+02	(5.46172300790864e+00dB,1.74641611571109e+02°)
1.35753176352110e+02	(5.46167745045539e+00dB,1.74638407656594e+02°)
1.35831344658647e+02	(5.46163184095103e+00dB,1.74635202009398e+02°)
1.35909557975433e+02	(5.46158617933674e+00dB,1.74631994628533e+02°)
1.35987816328384e+02	(5.46154046555366e+00dB,1.74628785513012e+02°)
1.36066119743433e+02	(5.46149469954284e+00dB,1.74625574661846e+02°)
1.36144468246527e+02	(5.46144888124529e+00dB,1.74622362074047e+02°)
1.36222861863628e+02	(5.46140301060192e+00dB,1.74619147748628e+02°)
1.36301300620714e+02	(5.46135708755360e+00dB,1.74615931684597e+02°)
1.36379784543777e+02	(5.46131111204114e+00dB,1.74612713880966e+02°)
1.36458313658824e+02	(5.46126508400527e+00dB,1.74609494336744e+02°)
1.36536887991877e+02	(5.46121900338665e+00dB,1.74606273050940e+02°)
1.36615507568973e+02	(5.46117287012588e+00dB,1.74603050022564e+02°)
1.36694172416163e+02	(5.46112668416350e+00dB,1.74599825250624e+02°)
1.36772882559516e+02	(5.46108044543998e+00dB,1.74596598734129e+02°)
1.36851638025114e+02	(5.46103415389572e+00dB,1.74593370472084e+02°)
1.36930438839052e+02	(5.46098780947106e+00dB,1.74590140463498e+02°)
1.37009285027444e+02	(5.46094141210627e+00dB,1.74586908707378e+02°)
1.37088176616417e+02	(5.46089496174155e+00dB,1.74583675202729e+02°)
1.37167113632112e+02	(5.46084845831705e+00dB,1.74580439948558e+02°)
1.37246096100687e+02	(5.46080190177283e+00dB,1.74577202943869e+02°)
1.37325124048315e+02	(5.46075529204890e+00dB,1.74573964187668e+02°)
1.37404197501183e+02	(5.46070862908519e+00dB,1.74570723678959e+02°)
1.37483316485492e+02	(5.46066191282159e+00dB,1.74567481416745e+02°)
1.37562481027462e+02	(5.46061514319788e+00dB,1.74564237400032e+02°)
1.37641691153324e+02	(5.46056832015383e+00dB,1.74560991627820e+02°)
1.37720946889326e+02	(5.46052144362908e+00dB,1.74557744099114e+02°)
1.37800248261731e+02	(5.46047451356326e+00dB,1.74554494812916e+02°)
1.37879595296817e+02	(5.46042752989589e+00dB,1.74551243768226e+02°)
1.37958988020877e+02	(5.46038049256645e+00dB,1.74547990964047e+02°)
1.38038426460219e+02	(5.46033340151433e+00dB,1.74544736399379e+02°)
1.38117910641168e+02	(5.46028625667889e+00dB,1.74541480073222e+02°)
1.38197440590060e+02	(5.46023905799938e+00dB,1.74538221984577e+02°)
1.38277016333251e+02	(5.46019180541500e+00dB,1.74534962132444e+02°)
1.38356637897109e+02	(5.46014449886490e+00dB,1.74531700515820e+02°)
1.38436305308017e+02	(5.46009713828813e+00dB,1.74528437133704e+02°)
1.38516018592377e+02	(5.46004972362370e+00dB,1.74525171985096e+02°)
1.38595777776601e+02	(5.46000225481054e+00dB,1.74521905068992e+02°)
1.38675582887119e+02	(5.45995473178750e+00dB,1.74518636384390e+02°)
1.38755433950377e+02	(5.45990715449340e+00dB,1.74515365930286e+02°)
1.38835330992835e+02	(5.45985952286694e+00dB,1.74512093705676e+02°)
1.38915274040967e+02	(5.45981183684680e+00dB,1.74508819709558e+02°)
1.38995263121266e+02	(5.45976409637157e+00dB,1.74505543940926e+02°)
1.39075298260235e+02	(5.45971630137977e+00dB,1.74502266398774e+02°)
1.39155379484397e+02	(5.45966845180985e+00dB,1.74498987082098e+02°)
1.39235506820288e+02	(5.45962054760020e+00dB,1.74495705989892e+02°)
1.39315680294460e+02	(5.45957258868915e+00dB,1.74492423121149e+02°)
1.39395899933480e+02	(5.45952457501494e+00dB,1.74489138474863e+02°)
1.39476165763929e+02	(5.45947650651575e+00dB,1.74485852050025e+02°)
1.39556477812406e+02	(5.45942838312971e+00dB,1.74482563845629e+02°)
1.39636836105524e+02	(5.45938020479485e+00dB,1.74479273860667e+02°)
1.39717240669910e+02	(5.45933197144914e+00dB,1.74475982094129e+02°)
1.39797691532208e+02	(5.45928368303051e+00dB,1.74472688545006e+02°)
1.39878188719077e+02	(5.45923533947678e+00dB,1.74469393212289e+02°)
1.39958732257191e+02	(5.45918694072573e+00dB,1.74466096094969e+02°)
1.40039322173241e+02	(5.45913848671506e+00dB,1.74462797192033e+02°)
1.40119958493930e+02	(5.45908997738240e+00dB,1.74459496502473e+02°)
1.40200641245980e+02	(5.45904141266531e+00dB,1.74456194025275e+02°)
1.40281370456125e+02	(5.45899279250129e+00dB,1.74452889759430e+02°)
1.40362146151118e+02	(5.45894411682777e+00dB,1.74449583703923e+02°)
1.40442968357724e+02	(5.45889538558209e+00dB,1.74446275857743e+02°)
